"","089011","089012","089031","089032","089041","089042","089051","089052","089061","089062","089071","089072","089112","089121","089131","089132","089141","089151","089152","089161","089162","089171","089172","089181","089191","089192","089201","089202","089211","089412","089421","089422","089431","089432","089441","089442","089451","089452","089461","089471","089472"
"1715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6987594741654,NA,43.3580626899884,20.4479982636852,NA,NA,NA,NA,NA,0.755553033188328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5299317152207,NA,61.1438753390233,36.4050898290636,NA,NA,NA,NA,NA,1.22145122371577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9474804372426,NA,74.5905202149161,55.7368802229287,NA,NA,NA,NA,NA,1.76934498250154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9358565444249,NA,71.5211841923597,51.034544339035,NA,NA,NA,NA,NA,2.37975643509425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7216620421754,NA,84.083156577005,60.7819638653286,NA,NA,NA,NA,NA,2.89152187836459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0248878499714,NA,93.7124522195208,73.5500247280491,NA,NA,NA,NA,NA,2.51327412287173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9079584865339,NA,112.720344410803,88.8266473246586,NA,NA,NA,NA,NA,3.64299084110263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0966200644857,NA,160.062889063339,103.755495614518,NA,NA,NA,NA,NA,4.56441996640098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.865992529707,NA,157.82827420884,139.514045675472,NA,NA,NA,NA,NA,4.35895980685589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7754179105575,NA,112.15862764434,109.806203065332,NA,NA,NA,NA,NA,4.75165888855462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",NA,8.44962760109497,0.608212337734978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8520452885826,NA,146.061438924819,131.943435698853,NA,NA,NA,NA,NA,7.31205690122957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",NA,32.0395326776357,3.69231384576421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5786920937158,NA,108.351017348188,119.030861574067,NA,NA,NA,NA,NA,8.32396389495185,NA,NA,0.125663706143577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727",NA,64.1035697779693,6.68530916683902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5338019527738,NA,129.404714675486,140.829116360265,NA,NA,NA,NA,NA,7.55867192453736,NA,NA,0.4825486315914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",NA,74.4859051795527,8.02582675212635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580880481648771,NA,30.4486301578562,NA,146.698553914969,131.650010945007,NA,NA,NA,NA,NA,7.5649551098435,NA,8.8668311054919,0.760265422168722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",NA,103.85351330531,12.1607910027808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88272541893368,NA,71.7461222263568,NA,190.241028093721,190.436120997511,NA,NA,NA,NA,NA,11.3577999205228,NA,29.3980815744973,0.955044166691231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,113.263211621341,15.3938040025899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78118985949865,NA,36.6966296273175,NA,206.735646162132,179.901104192961,NA,NA,NA,NA,NA,11.3323530200295,NA,44.4120670252678,1.27328750249998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",NA,140.466890727307,21.65531232046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4589902623311,NA,50.9566328412264,NA,241.394952953594,203.886849943855,NA,NA,NA,NA,NA,17.448091438772,NA,87.0397094232959,2.04423433969095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",NA,146.830500806419,31.3571787532749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.667498839442,NA,49.3314869615244,NA,276.213852651861,171.798936739354,NA,NA,NA,NA,NA,14.8283173249451,NA,106.694455541952,2.60375199129524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",NA,168.698498949526,38.0996649064106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5754537503335,NA,50.7194425958802,NA,255.183088950935,167.527313208267,NA,NA,NA,NA,NA,21.1960114745039,NA,124.738821266376,4.0715040790522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",NA,119.842963275021,14.0683660620423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.973497115185,NA,58.8593091613318,NA,259.013947032718,189.736802472821,NA,NA,NA,0.664761005499541,NA,25.2181925488978,NA,179.919011271084,4.15852619555682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735",NA,112.495092217541,14.2955032108948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.9399274347216,NA,55.9872651574209,NA,212.335535067156,172.144511931249,NA,NA,NA,2.11115026321239,NA,37.2467225009594,NA,223.178742111022,6.08934904045333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",NA,127.275971493411,19.2563921701772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.8682405811364,NA,55.1195572664981,NA,259.679022197482,230.553630865321,NA,NA,NA,3.6483315486139,NA,34.5022271587859,NA,328.673737577831,6.0884065626571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,177.598316777883,27.4905065152381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.953616604434,NA,54.074663549913,NA,287.048577395565,240.371107907789,NA,NA,NA,7.03716754404099,NA,34.3222138997315,NA,398.687899774259,9.17502134480877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",NA,212.357526215731,46.2238235085948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.570957439073,NA,17.0827242131616,NA,321.017990440294,244.06907662033,NA,NA,NA,5.86064109527213,NA,39.1458152600577,NA,364.922690252011,17.0635604979732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739",NA,248.740310736952,58.9274817219123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.391979832903,NA,17.2058746451791,NA,255.010301354987,223.864865946565,NA,NA,NA,11.2594680704656,NA,44.4595050743373,NA,373.376716082821,18.7025293853507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740",NA,197.128655827451,104.063685853837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.141136174264,NA,27.2866171520192,NA,279.586666524753,231.193573288857,NA,NA,NA,9.01040188976105,NA,54.5760617374248,NA,350.350412728334,19.7194629273173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741",NA,237.504404611388,159.064805077293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.378890168187,NA,78.5347897914996,NA,328.43466237689,216.129008196361,15.4830252339515,NA,NA,9.42477796076884,NA,64.6398396439371,NA,394.917046112163,25.5097323471497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742",NA,293.555444099677,85.8437051000732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.695832628416,NA,122.330790497399,0.985203456165767,425.938702770032,272.866171520196,33.0385591414776,NA,NA,10.430087609919,NA,74.3567857214905,NA,437.19063101812,36.4374482333957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743",NA,275.194405835767,80.0839091289864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.190685983572,NA,116.560941429814,4.65584031261985,396.607222959795,265.220477479156,52.1212212379109,NA,NA,12.3335785987267,NA,91.3776205593743,NA,495.6804888834,43.7960007058996,8.14332231736995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",NA,285.170219147979,112.453937353778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.093249919559,NA,145.865403543237,6.92532684557355,390.650449129317,278.151901159858,62.6700610501362,NA,NA,13.4953395620258,NA,75.5314272146666,NA,602.74942226966,45.8901863687809,24.6325996782668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745",NA,403.456837422417,170.904211151611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.143407924364,NA,252.93182365537,14.403888157444,508.073757742538,449.482426434565,106.653300678189,NA,NA,27.8216303809265,NA,99.849867627579,NA,701.921334202583,74.2593963492286,41.4272398450923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",NA,374.414069977034,169.141777672949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.326726341582,NA,270.454999158568,18.1558922636265,479.242105323494,373.549503678765,139.031811203146,NA,NA,22.0967060882893,NA,83.9493247299615,NA,618.393611206746,87.6441518498487,80.1750153159384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",NA,247.846527627005,166.224494734825,7.54767635024945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.795012450367,NA,311.130770040916,11.3521450537465,573.935048610192,391.893263183079,156.791548633154,NA,NA,33.6002759079381,NA,118.345051897787,NA,878.042474114736,99.0597570751975,146.724943293258,NA,NA,1.32732289614171,NA,NA,NA,NA,NA,NA,NA
"1748",NA,354.989916759157,192.360974816367,20.9154672505393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1665426202855,524.306681142905,NA,312.53820354973,16.2059057035428,388.256869686547,235.872347227847,116.776768845119,NA,NA,32.2676123042868,NA,87.67305450226,NA,658.952514842388,112.484096643252,216.030990505571,NA,NA,3.6602696006976,NA,NA,NA,NA,NA,NA,NA
"1749",NA,547.079143810982,233.425046550696,46.966496011902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5176591724334,606.654107778812,NA,229.580993779769,19.945343439111,563.264943321545,300.50716032354,168.590428162242,NA,NA,41.6703991164815,NA,113.457990365864,NA,901.546927871114,178.832020212946,316.531796130971,46.0837084762436,NA,4.52389342116925,NA,NA,NA,NA,NA,NA,NA
"1750",NA,744.665843847328,248.110421409911,65.5964546069553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.393373883569,865.169484057397,NA,199.805292768311,53.4934689089997,778.777256880015,422.504941999658,253.309443092332,NA,NA,51.6424425175044,NA,116.419883919671,3.3329156461936,1255.96947299703,284.96978553668,380.608662371384,133.469621409966,0.246300864041392,7.10753921948161,NA,NA,NA,NA,NA,NA,NA
"1751",NA,726.726721476806,346.590554640515,106.144676827572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.860228854461,839.634618969015,NA,160.209915599527,34.3815900008862,681.936406696033,447.92231152279,211.926813862921,NA,NA,50.0094426561668,NA,119.034945644514,10.6537690068537,1112.30475510764,262.64499982174,380.400688937713,226.582029432653,0.847287538673123,9.07794613181315,NA,NA,NA,NA,NA,NA,NA
"1752",8.04247719318981,639.802936822423,325.565759965632,99.8498676275751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.166572347832,778.813385195531,NA,236.730316181545,27.1449313233431,560.923828476096,342.753727532687,216.604017005587,NA,NA,51.1058584922718,NA,111.482871064553,11.710286616256,954.517949921804,304.081036126263,298.770487904636,222.88217576452,2.4363051028588,12.7875387371716,NA,NA,NA,NA,NA,NA,NA
"1753",28.2743338823083,650.832440310638,295.621355428677,83.7674265153184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.687038622215,962.070966979571,NA,277.970945423009,16.1374189836948,409.783062548944,274.056520976641,162.309756129188,NA,NA,66.7541314998044,NA,117.058255546878,15.4717155003989,1055.19814048776,352.453709009914,477.202897532046,270.377715979286,3.82426073721477,17.1973923450161,NA,NA,NA,NA,NA,NA,NA
"1754",60.4520966367019,692.155693438911,310.912115192229,111.638065741641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.276077640251,1088.00422177286,NA,491.317445006096,13.4538705389983,428.875463582604,265.889008395837,149.099987339372,NA,NA,76.8845111705706,NA,159.099990915012,25.8867234655799,1080.19736402867,396.969448592746,498.405820510387,319.825441868994,7.57595068413175,22.2308520945978,NA,NA,NA,NA,NA,NA,NA
"1755",46.3699075669849,541.729011521919,283.527480349421,130.910165875087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.793323449461,1128.76889972731,NA,477.724087753274,20.6324097524512,366.766805139663,240.707572480991,125.376878734319,NA,NA,86.3375634652194,NA,123.653086845296,24.8930377092502,746.068250807885,357.913797041853,722.150677617577,315.164575008129,13.9125430664222,25.2348429899601,NA,NA,NA,NA,NA,NA,NA
"1756",81.7099974864827,792.799755689301,341.75909929856,153.180287877854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.288206740561,1260.24895050973,NA,646.645325621936,42.0008946636368,515.05311998176,287.394466746719,193.3210455313,NA,NA,91.7973373378938,NA,207.860650491384,34.7284218298431,1025.37814301987,394.723838163959,779.66130105273,376.066233553557,22.1796441343438,32.4589352968888,NA,NA,NA,NA,NA,NA,NA
"1757",107.149672317456,796.748109336336,331.711971833118,167.747538853284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.249841100543,1229.06487351169,NA,833.180531021493,41.8837132576607,485.31543224141,275.231162469819,152.633964915394,NA,NA,99.0930579573246,NA,140.972058826,32.1372362091618,996.49308352571,425.367561225613,759.254143493543,432.661711048714,25.3338031585481,33.1877847925234,NA,NA,NA,NA,NA,NA,NA
"1758",66.316507643157,578.402393363602,289.850563883301,103.144770002661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.486182043184,1145.38949566113,NA,541.360816862921,30.8102274722845,358.734695202234,214.32793312806,173.730073743515,NA,NA,83.0385770196865,NA,119.115056257184,32.3203910608664,975.819833068745,373.924924000871,638.228370584441,385.300002680989,24.2867103271072,51.8221416172896,NA,NA,NA,NA,NA,NA,NA
"1759",118.819118229217,756.14616588135,383.782299270039,175.617542609792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.473178402269,1429.5267591446,NA,606.391156473696,33.5672891850775,677.327690273224,261.873110506755,392.892603806188,NA,NA,111.706238302221,NA,109.582521668397,30.0088071863538,1221.49143610168,646.071356644127,838.858959742848,384.87494519496,36.6199747665689,50.5158673919292,NA,NA,NA,NA,NA,NA,NA
"1760",115.444733559994,764.761669574548,396.677594635231,167.042251302554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.567243407341,1051.76752131002,NA,615.752160103602,52.3059468859417,638.057467944085,293.661001612832,356.784394482884,NA,NA,128.99033860448,NA,108.347247437009,29.9440903776917,1262.66891933081,569.38225253661,761.287382258941,376.672246776435,27.4119666988975,62.8067203305661,NA,NA,NA,NA,NA,NA,NA
"1761",125.113299110683,842.086003716614,355.62043440473,151.776624280229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.907778870823,1108.96178636493,NA,783.502212231003,71.6713523212035,581.95364969922,269.513463840286,250.814704366118,NA,NA,168.595454710483,NA,118.063565196025,27.6862277375572,1133.46055419617,591.855949743339,1267.44414016426,210.403455585198,27.4411835105767,54.5327077588078,NA,NA,NA,NA,NA,NA,NA
"1762",112.182189589243,513.121668818328,353.272093896167,159.379278501919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.272497446488,1138.72052277609,NA,669.322598032614,68.1722464236334,459.441589305718,229.773573409435,242.819979381259,NA,NA,200.805261709955,NA,143.5431382537,46.1578500628681,1207.06995502537,491.545838792006,1247.78782324928,181.144546565253,31.6710238593697,59.4050038052597,NA,NA,NA,NA,NA,NA,NA
"1763",175.326002811539,561.241757652644,463.675513724954,146.851549477197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676.243212489198,1183.29972253049,NA,668.27801847529,126.593931728318,665.537607203562,294.496979417957,420.560924465619,NA,NA,240.248899953566,NA,127.600183855269,38.7945852013827,1034.21261572103,543.778272409859,996.621260505972,361.408818868968,56.765123498448,66.037848374786,NA,NA,NA,NA,NA,NA,NA
"1764",390.835488936613,506.616687069802,507.497903809144,184.996139158554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726.959513492433,1171.19233860287,NA,873.462032025814,136.651426449522,693.212211048301,291.196422176093,525.081083732015,NA,NA,229.493343344735,NA,188.471997270484,54.6448626165429,996.709225100262,566.460571368777,990.350641569403,300.708222253369,45.6586509902132,91.3270409176493,NA,NA,NA,NA,NA,NA,NA
"1765",651.893041990497,782.768336187132,474.240689818971,205.452619722403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050.73456564553,1429.8051042537,NA,1037.90712868165,230.014847725228,968.810625699329,310.164730299945,589.722180013019,NA,NA,307.594593350038,NA,237.823590424998,47.691889755615,1062.72539648574,760.722838059092,1146.48025663044,237.187732071908,53.2311459224243,95.0347485674191,NA,NA,NA,NA,NA,NA,NA
"1766",660.89056335038,1320.38845867741,480.225109664796,172.724764094367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916.182351407121,1020.7427230595,NA,634.450919577764,257.198420638217,1073.90820969546,345.034523799194,619.275770423867,NA,NA,284.665051049276,NA,291.766935401976,71.4209673867085,1102.72760990317,624.900477910849,1077.01178907794,210.610800700332,66.1870740258309,82.9983646337209,NA,3.5968094290951,NA,NA,NA,NA,NA
"1767",498.401422280671,1035.52203153904,537.604728686293,149.944447444657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961.776285588676,907.661095493525,NA,658.769359990676,317.497207553411,1130.11538633864,315.366893575016,650.813276595453,NA,NA,252.170301596143,NA,260.755960159139,102.247845300065,1090.77007994506,483.875640328268,975.864129525167,245.890257881615,76.3532678528454,135.358346913302,NA,13.6052953049012,NA,NA,NA,NA,NA
"1768",380.188945592867,1817.97683677935,575.398716627501,126.485232622505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155.25158331926,987.335969259025,NA,624.674283239795,311.417283290926,1235.24752785395,433.629321586018,709.046466340927,NA,NA,337.275104104095,NA,255.589925199575,105.32849105617,1395.86993456889,573.967721173792,1017.51787820058,288.632882570766,107.924703225098,188.190510568726,NA,31.3194796414328,NA,NA,NA,NA,NA
"1769",289.515670106422,1448.56292566975,503.700660768747,133.274214346914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087.62785897296,1053.08573358746,NA,686.213999253173,338.080608460474,1004.89401644066,393.281847135968,764.566576670759,NA,NA,281.020489411852,NA,203.977641971544,113.351490374908,1467.40022937995,569.608447207681,897.952945875406,337.018750143561,88.3063995812228,162.411229571895,NA,32.8711122530407,NA,NA,NA,NA,NA
"1770",188.578497261443,809.406214456178,456.762439090731,95.7557440814169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853.612507162638,972.707771386093,NA,574.760659159558,302.706275181057,702.472369554027,387.245276852091,512.450624627526,NA,NA,338.620019919096,NA,162.742039278321,84.0108999459676,1263.11125557644,489.423692954498,662.378421631126,277.352679988788,97.1308191858939,152.062195052444,NA,37.0440897748045,NA,NA,NA,NA,NA
"1771",209.29635833407,651.796280936764,431.051644813744,69.9167728241714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928.931248554641,1141.27777919609,NA,652.958984377858,373.418185105849,636.514631791901,446.704630210259,387.231139685156,NA,NA,290.923731933764,NA,163.190344549991,91.3487179069603,1198.60304866469,644.750316933306,766.332151742068,289.445926749516,125.990431779565,190.410674097015,3.94081382466307,52.2047876024973,NA,NA,NA,NA,NA
"1772",233.605373969021,524.905154543432,611.2031339412,98.4575137635042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864.456656684321,1393.2646117813,NA,648.219577700658,213.075380137071,767.380187051325,332.60669742086,661.030050064196,NA,NA,308.74190298713,NA,188.52571850486,96.7651378010202,1437.39267883066,675.073283385009,1024.03982454945,313.566446825244,160.776658914234,205.397327691702,21.5767725041204,81.0078515284057,NA,NA,NA,NA,NA
